Rep	Year	RepSeason	PatchID	Ncells	Species	NInd	Nfemales_stage1	Nmales_stage1	Nfemales_stage2	Nmales_stage2	NJuvFemales	NJuvMales
35	50	0	7	407	0	11	0	0	7	4	0	0
35	50	0	11	406	0	13	2	1	4	6	0	0
35	50	0	8	801	0	16	0	0	6	10	0	0
35	50	0	10	276	0	13	0	0	7	6	0	0
35	60	0	0	0	0	0	0	0	0	0	0	0
35	60	0	1	671	0	14	1	0	6	7	0	0
35	60	0	2	960	0	18	2	1	10	5	1	2
35	60	0	4	293	0	20	0	0	11	9	0	0
35	60	0	5	769	0	19	4	3	7	5	2	0
35	60	0	3	325	0	10	0	0	6	4	0	0
35	60	0	6	415	0	17	0	0	7	10	0	0
35	60	0	12	191	0	6	1	1	3	1	0	0
35	60	0	9	1012	0	23	0	2	13	8	1	0
35	60	0	7	407	0	15	0	0	9	6	0	0
35	60	0	11	406	0	16	0	1	6	9	0	2
35	60	0	8	801	0	24	0	1	12	11	0	0
35	60	0	10	276	0	11	0	0	2	9	0	0
35	70	0	0	0	0	0	0	0	0	0	0	0
35	70	0	1	671	0	13	3	1	6	3	0	0
35	70	0	2	960	0	19	4	3	8	4	0	0
35	70	0	4	293	0	21	0	0	11	10	0	0
35	70	0	5	769	0	16	4	1	6	5	0	0
35	70	0	3	325	0	11	0	0	8	3	0	0
35	70	0	6	415	0	15	0	0	7	8	0	0
35	70	0	12	191	0	7	0	1	5	1	0	0
35	70	0	9	1012	0	28	2	1	16	9	0	0
35	70	0	7	407	0	16	0	0	8	8	0	0
35	70	0	11	406	0	15	0	0	4	11	0	0
35	70	0	8	801	0	21	0	0	10	11	0	0
35	70	0	10	276	0	15	0	0	4	11	0	0
36	0	0	0	0	0	0	0	0	0	0	0	0
36	0	0	1	671	0	2	0	0	1	1	2	3
36	10	0	0	0	0	0	0	0	0	0	0	0
36	10	0	1	671	0	1	0	0	1	0	0	0
36	10	0	2	960	0	2	0	1	1	0	0	0
36	20	0	0	0	0	0	0	0	0	0	0	0
36	20	0	1	671	0	0	0	0	0	0	0	0
36	20	0	2	960	0	1	0	0	1	0	0	0
36	20	0	9	1012	0	0	0	0	0	0	0	0
36	30	0	0	0	0	0	0	0	0	0	0	0
36	30	0	1	671	0	0	0	0	0	0	0	0
36	30	0	2	960	0	1	0	0	1	0	0	0
36	30	0	9	1012	0	0	0	0	0	0	0	0
36	40	0	0	0	0	0	0	0	0	0	0	0
36	40	0	1	671	0	0	0	0	0	0	0	0
36	40	0	2	960	0	1	0	0	1	0	0	0
36	40	0	9	1012	0	0	0	0	0	0	0	0
36	50	0	0	0	0	0	0	0	0	0	0	0
36	50	0	1	671	0	0	0	0	0	0	0	0
36	50	0	2	960	0	1	0	0	1	0	0	0
36	50	0	9	1012	0	0	0	0	0	0	0	0
36	60	0	0	0	0	0	0	0	0	0	0	0
36	60	0	1	671	0	0	0	0	0	0	0	0
36	60	0	2	960	0	1	0	0	1	0	0	0
36	60	0	9	1012	0	0	0	0	0	0	0	0
36	70	0	0	0	0	0	0	0	0	0	0	0
36	70	0	1	671	0	0	0	0	0	0	0	0
36	70	0	2	960	0	1	0	0	1	0	0	0
36	70	0	9	1012	0	0	0	0	0	0	0	0
37	0	0	0	0	0	0	0	0	0	0	0	0
37	0	0	1	671	0	2	0	0	1	1	2	1
37	10	0	0	0	0	0	0	0	0	0	0	0
37	10	0	1	671	0	5	0	0	2	3	3	1
37	10	0	2	960	0	6	1	3	1	1	2	2
37	10	0	5	769	0	9	1	3	4	1	4	4
37	10	0	3	325	0	2	0	0	1	1	2	1
37	20	0	0	0	0	0	0	0	0	0	0	0
37	20	0	1	671	0	7	1	0	3	3	3	1
37	20	0	2	960	0	1	0	0	1	0	0	0
37	20	0	4	293	0	8	0	1	2	5	0	0
37	20	0	5	769	0	9	1	2	3	3	4	2
37	20	0	3	325	0	7	0	0	3	4	0	0
37	20	0	6	415	0	5	0	0	1	4	0	0
37	20	0	12	191	0	1	0	0	0	1	0	0
37	20	0	9	1012	0	9	0	1	3	5	1	2
37	20	0	7	407	0	9	0	0	4	5	0	0
37	20	0	11	406	0	7	0	0	6	1	4	1
37	20	0	8	801	0	7	0	0	4	3	0	0
37	20	0	10	276	0	8	0	0	3	5	0	0
37	30	0	0	0	0	0	0	0	0	0	0	0
37	30	0	1	671	0	15	3	1	5	6	0	1
37	30	0	2	960	0	4	0	0	2	2	3	0
37	30	0	4	293	0	14	0	1	6	7	0	0
37	30	0	5	769	0	16	3	4	5	4	1	1
37	30	0	3	325	0	3	0	0	1	2	0	1
37	30	0	6	415	0	7	0	0	2	5	0	0
37	30	0	12	191	0	4	1	0	2	1	1	0
37	30	0	9	1012	0	16	2	0	8	6	2	2
37	30	0	7	407	0	10	0	0	3	7	0	0
37	30	0	11	406	0	9	1	0	1	7	0	0
37	30	0	8	801	0	13	1	0	8	4	0	0
37	30	0	10	276	0	11	0	0	3	8	0	0
37	40	0	0	0	0	0	0	0	0	0	0	0
37	40	0	1	671	0	18	4	1	7	6	1	1
37	40	0	2	960	0	24	3	3	13	5	3	1
37	40	0	4	293	0	20	0	0	8	12	0	0
37	40	0	5	769	0	16	1	3	9	3	3	1
37	40	0	3	325	0	8	0	0	5	3	0	0
37	40	0	6	415	0	8	0	0	4	4	0	0
37	40	0	12	191	0	6	1	1	3	1	0	1
37	40	0	9	1012	0	26	1	3	11	11	0	1
37	40	0	7	407	0	8	0	0	2	6	0	0
37	40	0	11	406	0	13	0	0	5	8	0	0
37	40	0	8	801	0	15	2	1	7	5	0	0
37	40	0	10	276	0	10	0	0	4	6	0	0
37	50	0	0	0	0	0	0	0	0	0	0	0
37	50	0	1	671	0	14	0	1	7	6	2	0
37	50	0	2	960	0	19	4	6	6	3	1	1
37	50	0	4	293	0	21	0	0	7	14	0	0
37	50	0	5	769	0	27	3	6	12	6	5	0
37	50	0	3	325	0	6	0	0	4	2	0	0
37	50	0	6	415	0	13	0	0	6	7	0	0
37	50	0	12	191	0	8	0	0	4	4	0	0
37	50	0	9	1012	0	25	1	0	11	13	0	0
37	50	0	7	407	0	13	0	0	5	8	0	0
37	50	0	11	406	0	11	1	0	6	4	1	0
37	50	0	8	801	0	16	0	0	7	9	0	0
37	50	0	10	276	0	19	0	0	9	10	0	0
37	60	0	0	0	0	0	0	0	0	0	0	0
37	60	0	1	671	0	15	1	0	9	5	1	0
37	60	0	2	960	0	19	5	2	9	3	1	3
37	60	0	4	293	0	22	0	0	8	14	0	0
37	60	0	5	769	0	23	3	6	10	4	4	1
37	60	0	3	325	0	9	0	1	4	4	0	0
37	60	0	6	415	0	13	0	0	4	9	0	0
37	60	0	12	191	0	11	0	0	7	4	0	0
37	60	0	9	1012	0	28	1	0	11	16	0	0
37	60	0	7	407	0	15	0	0	6	9	0	0
37	60	0	11	406	0	16	0	0	10	6	0	0
37	60	0	8	801	0	19	0	0	9	10	0	0
37	60	0	10	276	0	14	0	1	7	6	0	0
37	70	0	0	0	0	0	0	0	0	0	0	0
37	70	0	1	671	0	18	1	4	7	6	0	0
37	70	0	2	960	0	19	5	1	11	2	0	0
37	70	0	4	293	0	19	0	0	7	12	0	0
37	70	0	5	769	0	20	2	2	10	6	0	0
37	70	0	3	325	0	11	0	0	3	8	0	0
37	70	0	6	415	0	13	0	1	3	9	0	0
37	70	0	12	191	0	12	0	1	7	4	0	0
37	70	0	9	1012	0	31	1	1	12	17	0	0
37	70	0	7	407	0	18	0	0	8	10	0	0
37	70	0	11	406	0	18	0	0	7	11	0	0
37	70	0	8	801	0	15	0	0	9	6	0	0
37	70	0	10	276	0	15	0	0	8	7	0	0
38	0	0	0	0	0	0	0	0	0	0	0	0
38	0	0	1	671	0	2	0	0	1	1	2	2
38	10	0	0	0	0	0	0	0	0	0	0	0
38	10	0	1	671	0	0	0	0	0	0	0	0
38	10	0	2	960	0	2	2	0	0	0	0	0
38	10	0	9	1012	0	9	2	2	4	1	2	3
38	10	0	8	801	0	1	0	0	0	1	0	0
38	10	0	10	276	0	3	0	0	1	2	0	0
38	20	0	0	0	0	0	0	0	0	0	0	0
38	20	0	1	671	0	0	0	0	0	0	0	0
38	20	0	2	960	0	1	0	0	0	1	0	0
38	20	0	4	293	0	1	0	0	0	1	0	0
38	20	0	5	769	0	4	0	2	1	1	3	0
38	20	0	6	415	0	1	0	0	0	1	0	0
38	20	0	9	1012	0	14	3	4	5	2	0	0
38	20	0	11	406	0	7	3	2	1	1	0	0
38	20	0	8	801	0	8	0	0	6	2	1	0
38	20	0	10	276	0	6	0	0	2	4	0	0
38	30	0	0	0	0	0	0	0	0	0	0	0
38	30	0	1	671	0	17	2	0	7	8	1	1
38	30	0	2	960	0	15	2	3	6	4	2	2
38	30	0	4	293	0	3	0	0	1	2	1	2
38	30	0	5	769	0	8	4	1	2	1	5	2
38	30	0	6	415	0	4	0	0	2	2	0	0
38	30	0	12	191	0	4	0	0	2	2	1	0
38	30	0	9	1012	0	19	1	2	9	7	2	2
38	30	0	7	407	0	1	0	0	1	0	0	0
38	30	0	11	406	0	6	1	0	2	3	2	0
38	30	0	8	801	0	16	2	0	6	8	1	1
38	30	0	10	276	0	11	0	0	4	7	0	0
38	40	0	0	0	0	0	0	0	0	0	0	0
38	40	0	1	671	0	18	0	2	9	7	1	1
38	40	0	2	960	0	20	1	4	8	7	2	3
38	40	0	4	293	0	14	0	0	9	5	0	0
38	40	0	5	769	0	17	4	1	7	5	0	2
38	40	0	3	325	0	1	0	0	0	1	0	0
38	40	0	6	415	0	10	0	0	2	8	0	0
38	40	0	12	191	0	4	1	0	2	1	0	2
38	40	0	9	1012	0	23	0	0	12	11	3	0
38	40	0	7	407	0	1	0	0	1	0	0	0
38	40	0	11	406	0	15	0	1	7	7	1	0
38	40	0	8	801	0	15	0	0	4	11	0	0
38	40	0	10	276	0	17	0	0	5	12	0	0
38	50	0	0	0	0	0	0	0	0	0	0	0
38	50	0	1	671	0	18	1	0	11	6	1	0
38	50	0	2	960	0	21	5	4	7	5	3	1
38	50	0	4	293	0	21	0	0	12	9	0	0
38	50	0	5	769	0	17	4	3	7	3	6	4
38	50	0	3	325	0	6	1	0	1	4	0	0
38	50	0	6	415	0	9	0	0	2	7	0	0
38	50	0	12	191	0	1	0	0	1	0	0	0
38	50	0	9	1012	0	22	0	0	10	12	2	0
38	50	0	7	407	0	6	0	0	3	3	0	0
38	50	0	11	406	0	11	0	2	4	5	1	1
38	50	0	8	801	0	13	0	0	3	10	0	0
38	50	0	10	276	0	17	0	0	6	11	0	0
38	60	0	0	0	0	0	0	0	0	0	0	0
38	60	0	1	671	0	22	1	1	13	7	0	0
38	60	0	2	960	0	24	1	4	13	6	2	0
38	60	0	4	293	0	19	0	0	11	8	0	0
38	60	0	5	769	0	11	3	1	5	2	1	1
38	60	0	3	325	0	5	0	1	2	2	0	0
38	60	0	6	415	0	6	0	0	1	5	0	0
38	60	0	12	191	0	3	0	0	1	2	0	0
38	60	0	9	1012	0	26	0	0	15	11	3	0
38	60	0	7	407	0	11	0	1	4	6	0	0
38	60	0	11	406	0	20	0	0	10	10	0	0
38	60	0	8	801	0	14	0	0	4	10	0	0
38	60	0	10	276	0	18	0	0	8	10	0	0
38	70	0	0	0	0	0	0	0	0	0	0	0
38	70	0	1	671	0	19	1	1	10	7	0	0
38	70	0	2	960	0	21	0	4	10	7	0	0
38	70	0	4	293	0	22	0	1	11	10	0	0
38	70	0	5	769	0	18	4	2	4	8	0	0
38	70	0	3	325	0	5	0	0	1	4	0	0
38	70	0	6	415	0	14	0	0	6	8	0	0
38	70	0	12	191	0	4	0	2	1	1	0	0
38	70	0	9	1012	0	29	0	0	18	11	0	0
38	70	0	7	407	0	9	0	0	3	6	0	0
38	70	0	11	406	0	22	0	0	10	12	0	0
38	70	0	8	801	0	17	0	0	7	10	0	0
38	70	0	10	276	0	12	0	0	4	8	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0
39	0	0	1	671	0	2	0	0	1	1	1	1
40	0	0	0	0	0	0	0	0	0	0	0	0
40	0	0	1	671	0	2	0	0	1	1	3	4
41	0	0	0	0	0	0	0	0	0	0	0	0
41	0	0	1	671	0	2	0	0	1	1	2	2
41	10	0	0	0	0	0	0	0	0	0	0	0
41	10	0	1	671	0	2	0	0	1	1	1	1
41	10	0	2	960	0	1	0	0	1	0	0	0
41	10	0	9	1012	0	7	2	3	0	2	0	0
41	10	0	7	407	0	1	0	1	0	0	0	0
41	10	0	8	801	0	2	0	0	1	1	2	1
41	20	0	0	0	0	0	0	0	0	0	0	0
41	20	0	1	671	0	6	1	1	1	3	1	0
41	20	0	2	960	0	2	0	0	2	0	0	0
41	20	0	4	293	0	1	0	0	0	1	0	0
41	20	0	5	769	0	2	0	0	0	2	0	0
41	20	0	9	1012	0	9	1	1	5	2	3	1
41	20	0	7	407	0	0	0	0	0	0	0	0
41	20	0	11	406	0	5	0	3	1	1	1	0
41	20	0	8	801	0	10	2	0	3	5	0	0
41	20	0	10	276	0	3	0	0	1	2	0	0
41	30	0	0	0	0	0	0	0	0	0	0	0
41	30	0	1	671	0	14	4	2	5	3	1	0
41	30	0	2	960	0	13	3	2	5	3	3	3
41	30	0	4	293	0	7	1	0	2	4	0	0
41	30	0	5	769	0	8	0	0	4	4	2	5
41	30	0	3	325	0	3	0	0	2	1	1	0
41	30	0	6	415	0	2	0	0	0	2	0	0
41	30	0	12	191	0	2	0	0	1	1	0	1
41	30	0	9	1012	0	22	1	2	8	11	1	0
41	30	0	7	407	0	1	0	0	1	0	0	0
41	30	0	11	406	0	6	0	1	3	2	0	2
41	30	0	8	801	0	17	1	1	7	8	0	0
41	30	0	10	276	0	7	0	0	2	5	0	0
41	40	0	0	0	0	0	0	0	0	0	0	0
41	40	0	1	671	0	13	2	4	3	4	0	1
41	40	0	2	960	0	18	1	2	9	6	0	3
41	40	0	4	293	0	18	0	1	6	11	0	0
41	40	0	5	769	0	17	4	1	6	6	3	4
41	40	0	3	325	0	10	0	1	5	4	0	0
41	40	0	6	415	0	7	0	0	4	3	0	0
41	40	0	12	191	0	5	0	0	3	2	1	0
41	40	0	9	1012	0	28	0	0	11	17	0	0
41	40	0	7	407	0	12	0	0	6	6	0	0
41	40	0	11	406	0	10	0	0	3	7	2	0
41	40	0	8	801	0	16	0	0	8	8	0	0
41	40	0	10	276	0	8	0	0	4	4	0	0
41	50	0	0	0	0	0	0	0	0	0	0	0
41	50	0	1	671	0	13	1	3	4	5	0	2
41	50	0	2	960	0	27	2	8	12	5	1	2
41	50	0	4	293	0	22	0	0	10	12	0	0
41	50	0	5	769	0	16	0	4	7	5	3	1
41	50	0	3	325	0	7	0	0	3	4	0	0
41	50	0	6	415	0	8	0	0	3	5	0	0
41	50	0	12	191	0	8	0	0	4	4	0	0
41	50	0	9	1012	0	26	0	0	9	17	1	0
41	50	0	7	407	0	9	0	0	6	3	0	0
41	50	0	11	406	0	14	0	0	5	9	0	0
41	50	0	8	801	0	21	0	1	11	9	0	0
41	50	0	10	276	0	9	0	0	5	4	0	0
41	60	0	0	0	0	0	0	0	0	0	0	0
41	60	0	1	671	0	11	1	4	3	3	3	0
41	60	0	2	960	0	19	5	3	7	4	1	1
41	60	0	4	293	0	22	0	0	10	12	0	0
41	60	0	5	769	0	18	2	1	9	6	3	2
41	60	0	3	325	0	7	0	0	4	3	0	0
41	60	0	6	415	0	11	0	0	2	9	0	0
41	60	0	12	191	0	10	0	0	4	6	0	0
41	60	0	9	1012	0	31	0	0	14	17	0	0
41	60	0	7	407	0	9	0	0	5	4	0	0
41	60	0	11	406	0	14	0	1	7	6	0	1
41	60	0	8	801	0	25	0	0	12	13	0	0
41	60	0	10	276	0	8	0	0	6	2	0	0
41	70	0	0	0	0	0	0	0	0	0	0	0
41	70	0	1	671	0	5	1	1	1	2	0	0
41	70	0	2	960	0	22	1	4	13	4	0	0
41	70	0	4	293	0	20	0	0	8	12	0	0
41	70	0	5	769	0	19	1	1	9	8	0	0
41	70	0	3	325	0	8	0	0	5	3	0	0
41	70	0	6	415	0	11	0	0	2	9	0	0
41	70	0	12	191	0	13	0	0	5	8	0	0
41	70	0	9	1012	0	34	0	0	21	13	0	0
41	70	0	7	407	0	9	0	0	5	4	0	0
41	70	0	11	406	0	14	0	0	6	8	0	0
41	70	0	8	801	0	23	0	0	12	11	0	0
41	70	0	10	276	0	7	0	0	4	3	0	0
42	0	0	0	0	0	0	0	0	0	0	0	0
42	0	0	1	671	0	2	0	0	1	1	0	1
43	0	0	0	0	0	0	0	0	0	0	0	0
43	0	0	1	671	0	2	0	0	1	1	1	0
44	0	0	0	0	0	0	0	0	0	0	0	0
44	0	0	1	671	0	2	0	0	1	1	1	4
44	10	0	0	0	0	0	0	0	0	0	0	0
44	10	0	1	671	0	1	0	0	1	0	0	0
44	10	0	2	960	0	14	2	3	3	6	3	1
44	10	0	4	293	0	0	0	0	0	0	0	0
44	10	0	5	769	0	1	0	0	0	1	0	0
44	10	0	3	325	0	0	0	0	0	0	0	0
44	10	0	6	415	0	6	0	0	4	2	0	0
44	10	0	12	191	0	2	0	0	1	1	1	0
44	10	0	9	1012	0	1	0	0	0	1	0	0
44	10	0	8	801	0	11	0	1	6	4	0	0
44	20	0	0	0	0	0	0	0	0	0	0	0
44	20	0	1	671	0	5	1	0	3	1	2	2
44	20	0	2	960	0	18	1	2	6	9	3	2
44	20	0	4	293	0	4	0	1	1	2	0	0
44	20	0	5	769	0	20	4	4	9	3	0	2
44	20	0	3	325	0	5	0	0	2	3	1	0
44	20	0	6	415	0	4	0	0	2	2	0	0
44	20	0	12	191	0	5	0	1	3	1	0	0
44	20	0	9	1012	0	20	0	1	13	6	1	1
44	20	0	7	407	0	0	0	0	0	0	0	0
44	20	0	11	406	0	8	1	0	4	3	0	1
44	20	0	8	801	0	19	1	1	8	9	0	0
44	20	0	10	276	0	1	0	0	0	1	0	0
44	30	0	0	0	0	0	0	0	0	0	0	0
44	30	0	1	671	0	16	1	0	9	6	2	1
44	30	0	2	960	0	24	4	4	11	5	1	1
44	30	0	4	293	0	18	0	0	11	7	0	0
44	30	0	5	769	0	16	3	1	8	4	4	3
44	30	0	3	325	0	5	0	0	2	3	0	1
44	30	0	6	415	0	11	0	0	6	5	0	0
44	30	0	12	191	0	1	0	0	1	0	0	0
44	30	0	9	1012	0	24	1	0	11	12	0	1
44	30	0	7	407	0	2	0	0	1	1	0	0
44	30	0	11	406	0	10	0	1	3	6	1	1
44	30	0	8	801	0	18	0	1	6	11	0	0
44	30	0	10	276	0	7	0	0	3	4	0	0
44	40	0	0	0	0	0	0	0	0	0	0	0
44	40	0	1	671	0	16	3	2	8	3	2	1
44	40	0	2	960	0	20	2	2	11	5	4	2
44	40	0	4	293	0	26	0	0	15	11	0	0
44	40	0	5	769	0	20	2	2	10	6	2	4
44	40	0	3	325	0	8	0	0	3	5	0	0
44	40	0	6	415	0	13	0	0	6	7	0	0
44	40	0	12	191	0	7	0	1	3	3	0	0
44	40	0	9	1012	0	33	0	0	15	18	0	0
44	40	0	7	407	0	6	0	0	4	2	0	0
44	40	0	11	406	0	15	0	1	5	9	0	0
44	40	0	8	801	0	18	0	0	7	11	0	0
44	40	0	10	276	0	14	0	0	7	7	0	0
44	50	0	0	0	0	0	0	0	0	0	0	0
44	50	0	1	671	0	12	3	1	3	5	1	0
44	50	0	2	960	0	17	3	2	8	4	4	4
44	50	0	4	293	0	30	0	0	16	14	0	0
44	50	0	5	769	0	13	2	3	4	4	0	1
44	50	0	3	325	0	4	0	0	1	3	1	0
44	50	0	6	415	0	19	0	0	8	11	0	0
44	50	0	12	191	0	9	1	0	3	5	0	0
44	50	0	9	1012	0	36	0	1	17	18	1	0
44	50	0	7	407	0	7	0	0	4	3	0	0
44	50	0	11	406	0	14	0	0	7	7	1	0
44	50	0	8	801	0	19	0	0	8	11	0	0
44	50	0	10	276	0	15	0	1	10	4	0	0
44	60	0	0	0	0	0	0	0	0	0	0	0
44	60	0	1	671	0	12	1	2	3	6	0	1
44	60	0	2	960	0	18	3	5	8	2	2	3
44	60	0	4	293	0	36	0	0	18	18	0	0
44	60	0	5	769	0	15	3	3	6	3	3	2
44	60	0	3	325	0	8	0	0	3	5	0	0
44	60	0	6	415	0	16	0	0	5	11	0	0
44	60	0	12	191	0	8	0	0	3	5	0	0
44	60	0	9	1012	0	39	0	0	18	21	0	1
44	60	0	7	407	0	11	0	0	6	5	0	0
44	60	0	11	406	0	12	0	1	5	6	0	0
44	60	0	8	801	0	19	0	0	12	7	0	0
44	60	0	10	276	0	14	0	0	10	4	0	0
44	70	0	0	0	0	0	0	0	0	0	0	0
44	70	0	1	671	0	15	0	2	5	8	0	0
44	70	0	2	960	0	20	3	3	10	4	0	0
44	70	0	4	293	0	33	0	0	20	13	0	0
44	70	0	5	769	0	17	4	1	9	3	0	0
44	70	0	3	325	0	10	0	0	4	6	0	0
44	70	0	6	415	0	19	0	0	7	12	0	0
44	70	0	12	191	0	10	1	0	4	5	0	0
44	70	0	9	1012	0	32	0	1	14	17	0	0
44	70	0	7	407	0	11	0	0	7	4	0	0
44	70	0	11	406	0	14	1	1	4	8	0	0
44	70	0	8	801	0	20	0	1	9	10	0	0
44	70	0	10	276	0	14	0	0	9	5	0	0
45	0	0	0	0	0	0	0	0	0	0	0	0
45	0	0	1	671	0	2	0	0	1	1	2	3
45	10	0	0	0	0	0	0	0	0	0	0	0
45	10	0	1	671	0	12	4	2	4	2	0	0
45	10	0	2	960	0	10	0	6	3	1	3	1
45	10	0	9	1012	0	14	0	1	7	6	0	0
45	10	0	7	407	0	2	0	0	1	1	0	0
45	10	0	11	406	0	1	0	0	1	0	0	0
45	10	0	8	801	0	11	3	1	6	1	1	0
45	20	0	0	0	0	0	0	0	0	0	0	0
45	20	0	1	671	0	11	3	2	4	2	2	0
45	20	0	2	960	0	23	8	2	11	2	3	0
45	20	0	4	293	0	8	1	0	3	4	0	0
45	20	0	5	769	0	1	0	0	0	1	0	0
45	20	0	3	325	0	5	1	0	1	3	0	0
45	20	0	6	415	0	2	0	0	1	1	1	0
45	20	0	12	191	0	0	0	0	0	0	0	0
45	20	0	9	1012	0	24	3	3	9	9	1	1
45	20	0	7	407	0	4	0	0	2	2	0	0
45	20	0	11	406	0	7	2	0	3	2	0	0
45	20	0	8	801	0	13	0	0	3	10	0	0
45	20	0	10	276	0	4	0	0	1	3	0	0
45	30	0	0	0	0	0	0	0	0	0	0	0
45	30	0	1	671	0	11	0	0	8	3	2	4
45	30	0	2	960	0	13	2	0	8	3	8	10
45	30	0	4	293	0	14	0	0	6	8	0	0
45	30	0	5	769	0	26	5	7	8	6	1	1
45	30	0	3	325	0	8	0	0	6	2	0	0
45	30	0	6	415	0	10	1	0	5	4	0	0
45	30	0	12	191	0	7	0	0	3	4	0	0
45	30	0	9	1012	0	23	0	0	7	16	0	0
45	30	0	7	407	0	14	0	0	7	7	0	0
45	30	0	11	406	0	13	0	2	4	7	0	0
45	30	0	8	801	0	17	0	0	6	11	0	0
45	30	0	10	276	0	5	0	0	3	2	0	0
45	40	0	0	0	0	0	0	0	0	0	0	0
45	40	0	1	671	0	14	3	0	9	2	1	3
45	40	0	2	960	0	14	2	0	10	2	6	3
45	40	0	4	293	0	17	0	1	6	10	0	0
45	40	0	5	769	0	20	3	5	5	7	3	0
45	40	0	3	325	0	9	0	0	4	5	0	0
45	40	0	6	415	0	13	0	0	8	5	0	0
45	40	0	12	191	0	7	1	0	3	3	0	0
45	40	0	9	1012	0	35	0	0	16	19	0	0
45	40	0	7	407	0	9	0	0	5	4	0	0
45	40	0	11	406	0	17	0	1	5	11	0	1
45	40	0	8	801	0	17	0	1	3	13	1	0
45	40	0	10	276	0	12	0	0	5	7	0	0
45	50	0	0	0	0	0	0	0	0	0	0	0
45	50	0	1	671	0	9	0	1	6	2	1	3
45	50	0	2	960	0	18	4	4	6	4	1	0
45	50	0	4	293	0	20	0	2	7	11	0	0
45	50	0	5	769	0	16	0	4	5	7	2	1
45	50	0	3	325	0	8	0	0	5	3	0	0
45	50	0	6	415	0	15	0	0	7	8	0	0
45	50	0	12	191	0	6	0	0	4	2	0	0
45	50	0	9	1012	0	28	0	0	12	16	0	1
45	50	0	7	407	0	13	0	0	7	6	0	0
45	50	0	11	406	0	17	0	0	7	10	0	0
45	50	0	8	801	0	21	1	0	8	12	0	0
45	50	0	10	276	0	9	0	0	5	4	0	0
45	60	0	0	0	0	0	0	0	0	0	0	0
45	60	0	1	671	0	17	1	1	10	5	1	0
45	60	0	2	960	0	28	7	4	12	5	3	2
45	60	0	4	293	0	18	0	0	6	12	0	0
45	60	0	5	769	0	13	0	2	4	7	2	1
45	60	0	3	325	0	10	0	0	5	5	0	0
45	60	0	6	415	0	16	0	0	9	7	0	0
45	60	0	12	191	0	10	0	0	5	5	0	0
45	60	0	9	1012	0	28	1	0	12	15	0	1
45	60	0	7	407	0	13	0	0	8	5	0	0
45	60	0	11	406	0	19	0	0	8	11	0	0
45	60	0	8	801	0	25	0	0	12	13	0	0
45	60	0	10	276	0	13	0	0	5	8	0	0
45	70	0	0	0	0	0	0	0	0	0	0	0
45	70	0	1	671	0	13	1	1	4	7	0	0
45	70	0	2	960	0	7	0	3	2	2	0	0
45	70	0	4	293	0	17	0	0	4	13	0	0
45	70	0	5	769	0	22	3	4	10	5	0	0
45	70	0	3	325	0	6	0	0	3	3	0	0
45	70	0	6	415	0	16	0	0	8	8	0	0
45	70	0	12	191	0	8	0	0	4	4	0	0
45	70	0	9	1012	0	32	0	0	15	17	0	0
45	70	0	7	407	0	16	0	0	11	5	0	0
45	70	0	11	406	0	23	0	0	11	12	0	0
45	70	0	8	801	0	20	0	0	11	9	0	0
45	70	0	10	276	0	10	0	0	3	7	0	0
46	0	0	0	0	0	0	0	0	0	0	0	0
46	0	0	1	671	0	2	0	0	1	1	3	0
47	0	0	0	0	0	0	0	0	0	0	0	0
47	0	0	1	671	0	2	0	0	1	1	0	2
47	10	0	0	0	0	0	0	0	0	0	0	0
47	10	0	1	671	0	0	0	0	0	0	0	0
47	10	0	2	960	0	8	3	5	0	0	0	0
47	10	0	7	407	0	3	0	0	1	2	0	0
47	20	0	0	0	0	0	0	0	0	0	0	0
47	20	0	1	671	0	0	0	0	0	0	0	0
47	20	0	2	960	0	9	0	1	5	3	3	1
47	20	0	4	293	0	1	0	0	0	1	0	0
47	20	0	5	769	0	1	0	0	0	1	0	0
47	20	0	3	325	0	0	0	0	0	0	0	0
47	20	0	6	415	0	1	0	0	0	1	0	0
47	20	0	9	1012	0	1	0	0	0	1	0	0
47	20	0	7	407	0	5	0	0	2	3	0	0
47	20	0	11	406	0	2	0	0	0	2	0	0
47	20	0	8	801	0	1	0	0	0	1	0	0
47	30	0	0	0	0	0	0	0	0	0	0	0
47	30	0	1	671	0	3	0	0	1	2	1	2
47	30	0	2	960	0	12	1	1	8	2	7	3
47	30	0	4	293	0	5	1	0	1	3	0	1
47	30	0	5	769	0	15	3	4	8	0	0	0
47	30	0	3	325	0	2	0	0	0	2	0	0
47	30	0	6	415	0	4	0	0	1	3	0	0
47	30	0	12	191	0	3	1	0	0	2	0	0
47	30	0	9	1012	0	16	0	1	5	10	0	0
47	30	0	7	407	0	9	0	0	2	7	0	0
47	30	0	11	406	0	8	1	1	3	3	1	0
47	30	0	8	801	0	12	1	0	6	5	0	1
47	30	0	10	276	0	6	0	0	3	3	0	0
47	40	0	0	0	0	0	0	0	0	0	0	0
47	40	0	1	671	0	11	1	2	6	2	5	1
47	40	0	2	960	0	20	5	7	7	1	3	1
47	40	0	4	293	0	16	0	0	6	10	0	0
47	40	0	5	769	0	18	2	3	10	3	2	1
47	40	0	3	325	0	4	0	0	1	3	0	0
47	40	0	6	415	0	10	0	1	4	5	0	0
